#TYPE System.Management.Automation.AliasInfo
"HelpUri","ResolvedCommandName","DisplayName","ReferencedCommand","ResolvedCommand","Definition","Options","Description","OutputType","Name","CommandType","Source","Version","Visibility","ModuleName","Module","RemotingCapability","Parameters","ParameterSets"
"",,,,,"Set-AzureRmVirtualNetworkGateway
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkGateway","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVirtualNetworkGatewayConnection
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkGatewayConnection","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVirtualNetworkGatewayConnectionSharedKey
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkGatewayConnectionSharedKey","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVirtualNetworkGatewayDefaultSite
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkGatewayDefaultSite","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVirtualNetworkGatewayVpnClientConfig
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkGatewayVpnClientConfig","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVirtualNetworkPeering
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkPeering","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVirtualNetworkSubnetConfig
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVirtualNetworkSubnetConfig","Cmdlet","AzureRM.Network","5.4.2","Public","AzureRM.Network","AzureRM.Network","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVM
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVM","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMAccessExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMAccessExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMADDomainExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMADDomainExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMAEMExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMAEMExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMBackupExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMBackupExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMBginfoExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMBginfoExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMBootDiagnostics
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMBootDiagnostics","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMChefExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMChefExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMCustomScriptExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMCustomScriptExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMDataDisk
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMDataDisk","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMDiagnosticsExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMDiagnosticsExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMDiskEncryptionExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMDiskEncryptionExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMDscExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMDscExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMOperatingSystem
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMOperatingSystem","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMOSDisk
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMOSDisk","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMPlan
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMPlan","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMSourceImage
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMSourceImage","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVMSqlServerExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVMSqlServerExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmss
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmss","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmssBootDiagnostic
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmssBootDiagnostic","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmssDiskEncryptionExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmssDiskEncryptionExtension","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmssOsProfile
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmssOsProfile","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmssRollingUpgradePolicy
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmssRollingUpgradePolicy","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmssStorageProfile
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmssStorageProfile","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmVmssVM
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmVmssVM","Cmdlet","AzureRM.Compute","4.6.0","Public","AzureRM.Compute","AzureRM.Compute","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmWcfRelay
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmWcfRelay","Cmdlet","AzureRM.Relay","0.3.3","Public","AzureRM.Relay","AzureRM.Relay","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmWebApp
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmWebApp","Cmdlet","AzureRM.Websites","4.2.2","Public","AzureRM.Websites","AzureRM.Websites","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmWebAppSlot
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmWebAppSlot","Cmdlet","AzureRM.Websites","4.2.2","Public","AzureRM.Websites","AzureRM.Websites","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRmWebAppSlotConfigName
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRmWebAppSlotConfigName","Cmdlet","AzureRM.Websites","4.2.2","Public","AzureRM.Websites","AzureRM.Websites","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRole
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRole","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureRoute
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureRoute","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureSBAuthorizationRule
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureSBAuthorizationRule","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureSchedulerHttpJob
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureSchedulerHttpJob","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureSchedulerJobCollection
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureSchedulerJobCollection","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureSchedulerStorageQueueJob
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureSchedulerStorageQueueJob","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureService
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureService","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceADDomainExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceADDomainExtension","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceAntimalwareExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceAntimalwareExtension","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceDiagnosticsExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceDiagnosticsExtension","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceExtension","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceProject
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceProject","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceProjectRole
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceProjectRole","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureServiceRemoteDesktopExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureServiceRemoteDesktopExtension","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Set-AzureSiteRecoveryProtectionEntity
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Set-AzureSiteRecoveryProtectionEntity","Cmdlet","Azure","5.1.2","Public","Azure","Azure","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
